state,district,date,daily_rainfall,daily_normal,daily_departure,rainfall_category,rainfall_anomaly,rain_3d,rain_7d,rain_15d,rain_30d,max_rain_7d,rain_days_7d,lag_1d,lag_3d,lag_7d
ODISHA,CUTTACK,2026-08-26,3.9,12.5,-69.0,LD,-8.6,56.6,65.5,65.5,65.5,46.1,5.0,6.6,4.1,0.0
ODISHA,CUTTACK,2026-08-27,2.6,11.4,-77.0,LD,-8.8,13.1,66.5,68.1,68.1,46.1,6.0,3.9,46.1,1.6
ODISHA,CUTTACK,2026-08-28,6.3,14.9,-58.0,D,-8.600000000000001,12.8,72.8,74.4,74.4,46.1,7.0,2.6,6.6,0.0
ODISHA,CUTTACK,2026-08-29,0.0,13.1,-100.0,NR,-13.1,8.899999999999999,69.6,74.4,74.4,46.1,6.0,6.3,3.9,3.2
ODISHA,CUTTACK,2026-08-30,15.5,10.7,45.0,E,4.800000000000001,21.799999999999997,81.0,89.9,89.9,46.1,6.0,0.0,2.6,4.1
ODISHA,CUTTACK,2026-08-31,27.5,6.3,336.0,LE,21.2,43.0,62.4,117.4,117.4,27.5,6.0,15.5,6.3,46.1
ODISHA,CUTTACK,2026-09-01,0.1,7.3,-98.0,LD,-7.2,43.099999999999994,55.9,117.5,117.5,27.5,5.0,27.5,0.0,6.6
ODISHA,CUTTACK,2026-09-02,0.0,7.4,-100.0,NR,-7.4,27.599999999999998,52.0,117.5,117.5,27.5,4.0,0.1,15.5,3.9
ODISHA,CUTTACK,2026-09-03,0.0,6.8,-100.0,NR,-6.8,0.09999999999999645,49.4,117.5,117.5,27.5,3.0,0.0,27.5,2.6
ODISHA,CUTTACK,2026-09-04,0.0,12.0,-100.0,NR,-12.0,0.0,43.1,115.9,117.5,27.5,2.0,0.0,0.1,6.3
ODISHA,CUTTACK,2026-09-05,5.8,12.9,-55.0,D,-7.1000000000000005,5.799999999999996,48.9,121.7,123.3,27.5,3.0,0.0,0.0,0.0
ODISHA,CUTTACK,2026-09-06,6.1,10.5,-42.0,D,-4.4,11.899999999999995,39.5,124.6,129.4,27.5,3.0,5.8,0.0,15.5
ODISHA,CUTTACK,2026-09-07,1.7,8.5,-80.0,LD,-6.8,13.599999999999996,13.7,122.19999999999999,131.1,6.1,2.0,6.1,0.0,27.5
ODISHA,CUTTACK,2026-09-08,0.2,7.2,-97.0,LD,-7.0,7.9999999999999964,13.799999999999999,76.3,131.3,6.1,2.0,1.7,5.8,0.1
DADRA & NAGAR HAVELI,DADAR & NAGAR HAVELI,2026-08-26,9.7,20.6,-53.0,D,-10.900000000000002,22.5,64.1,66.2,66.2,15.5,6.0,12.5,15.5,2.1
DADRA & NAGAR HAVELI,DADAR & NAGAR HAVELI,2026-08-27,2.1,19.4,-89.0,LD,-17.299999999999997,24.299999999999997,60.9,68.3,68.3,15.5,5.0,9.7,0.3,5.3
DADRA & NAGAR HAVELI,DADAR & NAGAR HAVELI,2026-08-28,5.1,27.1,-81.0,LD,-22.0,16.9,60.699999999999996,73.4,73.4,15.5,5.0,2.1,12.5,5.3
DADRA & NAGAR HAVELI,DADAR & NAGAR HAVELI,2026-08-29,2.9,30.6,-91.0,LD,-27.700000000000003,10.099999999999998,48.1,76.3,76.3,15.5,5.0,5.1,9.7,15.5
DADRA & NAGAR HAVELI,DADAR & NAGAR HAVELI,2026-08-30,0.7,27.9,-98.0,LD,-27.2,8.699999999999998,33.3,77.0,77.0,12.5,4.0,2.9,2.1,15.5
DADRA & NAGAR HAVELI,DADAR & NAGAR HAVELI,2026-08-31,4.0,19.5,-79.0,LD,-15.5,7.599999999999998,37.0,81.0,81.0,12.5,5.0,0.7,5.1,0.3
DADRA & NAGAR HAVELI,DADAR & NAGAR HAVELI,2026-09-01,10.9,15.4,-29.0,D,-4.5,15.599999999999998,35.4,91.9,91.9,10.9,5.0,4.0,2.9,12.5
DADRA & NAGAR HAVELI,DADAR & NAGAR HAVELI,2026-09-02,5.3,17.6,-70.0,LD,-12.3,20.2,31.0,97.2,97.2,10.9,5.0,10.9,0.7,9.7
DADRA & NAGAR HAVELI,DADAR & NAGAR HAVELI,2026-09-03,0.9,20.1,-95.0,LD,-19.200000000000003,17.099999999999998,29.799999999999997,96.0,98.1,10.9,5.0,5.3,4.0,2.1
DADRA & NAGAR HAVELI,DADAR & NAGAR HAVELI,2026-09-04,1.4,22.5,-94.0,LD,-21.1,7.599999999999998,26.1,92.1,99.5,10.9,4.0,0.9,10.9,5.1
DADRA & NAGAR HAVELI,DADAR & NAGAR HAVELI,2026-09-05,3.1,7.0,-55.0,D,-3.9,5.399999999999999,26.3,89.89999999999999,102.6,10.9,4.0,1.4,5.3,2.9
DADRA & NAGAR HAVELI,DADAR & NAGAR HAVELI,2026-09-06,7.8,7.9,-1.0,N,-0.10000000000000053,12.299999999999997,33.4,82.19999999999999,110.4,10.9,5.0,3.1,0.9,0.7
DADRA & NAGAR HAVELI,DADAR & NAGAR HAVELI,2026-09-07,7.5,11.1,-33.0,D,-3.5999999999999996,18.4,36.9,74.19999999999999,117.9,10.9,5.0,7.8,1.4,4.0
DADRA & NAGAR HAVELI,DADAR & NAGAR HAVELI,2026-09-08,10.9,10.1,8.0,N,0.8000000000000007,26.199999999999996,36.9,84.8,128.8,10.9,5.0,7.5,3.1,10.9
GUJARAT,DAHOD,2026-08-26,0.1,8.1,-99.0,LD,-8.0,5.1000000000000005,8.3,8.3,8.3,4.0,1.0,1.0,1.3,0.0
GUJARAT,DAHOD,2026-08-27,0.0,8.3,-100.0,NR,-8.3,1.100000000000001,8.3,8.3,8.3,4.0,1.0,0.1,4.0,0.0
GUJARAT,DAHOD,2026-08-28,0.0,8.0,-100.0,NR,-8.0,0.1000000000000009,6.3999999999999995,8.3,8.3,4.0,1.0,0.0,1.0,1.9
GUJARAT,DAHOD,2026-08-29,0.0,6.5,-100.0,NR,-6.5,0.0,6.4,8.3,8.3,4.0,1.0,0.0,0.1,0.0
GUJARAT,DAHOD,2026-08-30,0.0,9.6,-100.0,NR,-9.6,0.0,5.1,8.3,8.3,4.0,1.0,0.0,0.0,1.3
GUJARAT,DAHOD,2026-08-31,0.0,10.2,-100.0,NR,-10.2,0.0,1.1,8.3,8.3,1.0,0.0,0.0,0.0,4.0
GUJARAT,DAHOD,2026-09-01,0.0,6.6,-100.0,NR,-6.6,0.0,0.1,8.3,8.3,0.1,0.0,0.0,0.0,1.0
GUJARAT,DAHOD,2026-09-02,0.0,5.2,-100.0,NR,-5.2,0.0,0.0,8.3,8.3,0.0,0.0,0.0,0.0,0.1
GUJARAT,DAHOD,2026-09-03,0.0,5.7,-100.0,NR,-5.7,0.0,0.0,8.3,8.3,0.0,0.0,0.0,0.0,0.0
GUJARAT,DAHOD,2026-09-04,3.2,2.8,15.0,N,0.40000000000000036,3.200000000000001,3.2,11.5,11.5,3.2,1.0,0.0,0.0,0.0
GUJARAT,DAHOD,2026-09-05,2.6,3.0,-15.0,N,-0.3999999999999999,5.800000000000001,5.800000000000001,12.2,14.100000000000001,3.2,2.0,3.2,0.0,0.0
GUJARAT,DAHOD,2026-09-06,0.0,7.2,-100.0,NR,-7.2,5.800000000000001,5.800000000000001,12.2,14.100000000000001,3.2,2.0,2.6,0.0,0.0
GUJARAT,DAHOD,2026-09-07,0.1,15.5,-99.0,LD,-15.4,2.700000000000001,5.9,11.000000000000002,14.200000000000001,3.2,2.0,0.0,3.2,0.0
GUJARAT,DAHOD,2026-09-08,0.0,8.2,-100.0,NR,-8.2,0.1000000000000009,5.9,7.0,14.200000000000001,3.2,2.0,0.1,2.6,0.0
WEST BENGAL,DAKSHIN DINAJPUR,2026-08-26,0.0,5.1,-100.0,NR,-5.1,14.4,20.5,21.0,21.0,11.0,3.0,3.4,2.5,0.5
WEST BENGAL,DAKSHIN DINAJPUR,2026-08-27,0.0,5.5,-100.0,NR,-5.5,3.4,16.9,21.0,21.0,11.0,2.0,0.0,11.0,3.6
WEST BENGAL,DAKSHIN DINAJPUR,2026-08-28,0.0,6.4,-100.0,NR,-6.4,0.0,16.9,21.0,21.0,11.0,2.0,0.0,3.4,0.0
WEST BENGAL,DAKSHIN DINAJPUR,2026-08-29,7.0,4.6,52.0,E,2.4000000000000004,7.0,23.9,28.0,28.0,11.0,3.0,0.0,0.0,0.0
WEST BENGAL,DAKSHIN DINAJPUR,2026-08-30,0.0,6.6,-100.0,NR,-6.6,7.0,21.4,28.0,28.0,11.0,3.0,7.0,0.0,2.5
WEST BENGAL,DAKSHIN DINAJPUR,2026-08-31,0.0,5.6,-100.0,NR,-5.6,7.0,10.4,28.0,28.0,7.0,2.0,0.0,0.0,11.0
WEST BENGAL,DAKSHIN DINAJPUR,2026-09-01,0.0,9.6,-100.0,NR,-9.6,0.0,7.0,28.0,28.0,7.0,1.0,0.0,7.0,3.4
WEST BENGAL,DAKSHIN DINAJPUR,2026-09-02,10.0,6.1,64.0,LE,3.9000000000000004,10.0,17.0,38.0,38.0,10.0,2.0,0.0,0.0,0.0
WEST BENGAL,DAKSHIN DINAJPUR,2026-09-03,2.6,5.1,-49.0,D,-2.4999999999999996,12.6,19.6,40.1,40.6,10.0,3.0,10.0,0.0,0.0
WEST BENGAL,DAKSHIN DINAJPUR,2026-09-04,5.2,5.1,2.0,N,0.10000000000000053,17.8,24.8,41.7,45.8,10.0,4.0,2.6,0.0,0.0
WEST BENGAL,DAKSHIN DINAJPUR,2026-09-05,32.5,14.0,132.0,LE,18.5,40.3,50.3,74.2,78.3,32.5,4.0,5.2,10.0,7.0
WEST BENGAL,DAKSHIN DINAJPUR,2026-09-06,13.4,7.9,70.0,LE,5.5,51.099999999999994,63.699999999999996,87.60000000000001,91.7,32.5,5.0,32.5,2.6,0.0
WEST BENGAL,DAKSHIN DINAJPUR,2026-09-07,0.0,7.8,-100.0,NR,-7.8,45.89999999999999,63.699999999999996,85.10000000000001,91.7,32.5,5.0,13.4,5.2,0.0
WEST BENGAL,DAKSHIN DINAJPUR,2026-09-08,0.0,4.6,-100.0,NR,-4.6,13.399999999999993,63.699999999999996,74.10000000000001,91.7,32.5,5.0,0.0,32.5,0.0
KARNATAKA,DAKSHIN KANNADA,2026-08-26,31.1,22.7,37.0,E,8.400000000000002,120.9,182.2,214.0,214.0,46.3,7.0,46.3,16.6,31.8
KARNATAKA,DAKSHIN KANNADA,2026-08-27,15.7,20.7,-24.0,D,-5.0,93.10000000000001,172.1,229.7,229.7,46.3,7.0,31.1,43.5,25.8
KARNATAKA,DAKSHIN KANNADA,2026-08-28,17.0,18.5,-8.0,N,-1.5,63.8,185.2,246.7,246.7,46.3,7.0,15.7,46.3,3.9
KARNATAKA,DAKSHIN KANNADA,2026-08-29,18.7,20.1,-7.0,N,-1.4000000000000021,51.4,188.9,265.4,265.4,46.3,7.0,17.0,31.1,15.0
KARNATAKA,DAKSHIN KANNADA,2026-08-30,8.6,17.1,-50.0,D,-8.500000000000002,44.300000000000004,180.9,274.0,274.0,46.3,7.0,18.7,15.7,16.6
KARNATAKA,DAKSHIN KANNADA,2026-08-31,17.2,21.1,-18.0,N,-3.900000000000002,44.5,154.6,291.2,291.2,46.3,7.0,8.6,17.0,43.5
KARNATAKA,DAKSHIN KANNADA,2026-09-01,16.1,15.5,4.0,N,0.6000000000000014,41.9,124.39999999999999,307.3,307.3,31.1,7.0,17.2,18.7,46.3
KARNATAKA,DAKSHIN KANNADA,2026-09-02,3.8,15.8,-76.0,LD,-12.0,37.099999999999994,97.1,311.1,311.1,18.7,7.0,16.1,8.6,31.1
KARNATAKA,DAKSHIN KANNADA,2026-09-03,0.3,15.4,-98.0,LD,-15.1,20.200000000000003,81.69999999999999,279.59999999999997,311.4,18.7,6.0,3.8,17.2,15.7
KARNATAKA,DAKSHIN KANNADA,2026-09-04,4.9,16.7,-71.0,LD,-11.799999999999999,9.0,69.6,258.7,316.3,18.7,6.0,0.3,16.1,17.0
KARNATAKA,DAKSHIN KANNADA,2026-09-05,0.0,15.0,-100.0,NR,-15.0,5.2,50.9,254.8,316.3,17.2,5.0,4.9,3.8,18.7
KARNATAKA,DAKSHIN KANNADA,2026-09-06,0.0,15.1,-100.0,NR,-15.1,4.9,42.3,239.8,316.3,17.2,4.0,0.0,0.3,8.6
KARNATAKA,DAKSHIN KANNADA,2026-09-07,0.0,14.6,-100.0,NR,-14.6,0.0,25.1,223.2,316.3,16.1,3.0,0.0,4.9,17.2
KARNATAKA,DAKSHIN KANNADA,2026-09-08,0.0,11.3,-100.0,NR,-11.3,0.0,9.0,179.7,316.3,4.9,2.0,0.0,0.0,16.1
DAMAN & DIU,DAMAN,2026-08-26,0.5,20.6,-98.0,LD,-20.1,4.500000000000002,21.9,23.2,23.2,11.1,3.0,0.2,11.1,1.3
DAMAN & DIU,DAMAN,2026-08-27,0.2,19.4,-99.0,LD,-19.2,0.9000000000000018,22.099999999999998,23.4,23.4,11.1,3.0,0.5,3.8,0.0
DAMAN & DIU,DAMAN,2026-08-28,0.8,27.1,-97.0,LD,-26.3,1.5000000000000018,22.9,24.2,24.2,11.1,3.0,0.2,0.2,0.0
DAMAN & DIU,DAMAN,2026-08-29,4.4,30.6,-86.0,LD,-26.200000000000003,5.400000000000002,21.0,28.6,28.6,11.1,3.0,0.8,0.5,6.3
DAMAN & DIU,DAMAN,2026-08-30,0.7,27.9,-98.0,LD,-27.2,5.900000000000002,10.6,29.3,29.3,4.4,2.0,4.4,0.2,11.1
DAMAN & DIU,DAMAN,2026-08-31,0.0,19.5,-100.0,NR,-19.5,5.100000000000002,6.800000000000001,29.3,29.3,4.4,1.0,0.7,0.8,3.8
DAMAN & DIU,DAMAN,2026-09-01,4.7,15.4,-69.0,LD,-10.7,5.400000000000002,11.3,34.0,34.0,4.7,2.0,0.0,4.4,0.2
DAMAN & DIU,DAMAN,2026-09-02,2.5,17.6,-86.0,LD,-15.100000000000001,7.200000000000002,13.3,36.5,36.5,4.7,2.0,4.7,0.7,0.5
DAMAN & DIU,DAMAN,2026-09-03,1.9,20.1,-90.0,LD,-18.200000000000003,9.100000000000001,15.000000000000002,37.1,38.4,4.7,2.0,2.5,0.0,0.2
DAMAN & DIU,DAMAN,2026-09-04,0.0,22.5,-100.0,NR,-22.5,4.400000000000002,14.200000000000001,37.1,38.4,4.7,2.0,1.9,4.7,0.8
DAMAN & DIU,DAMAN,2026-09-05,4.0,7.0,-43.0,D,-3.0,5.900000000000002,13.8,41.1,42.4,4.7,2.0,0.0,2.5,4.4
DAMAN & DIU,DAMAN,2026-09-06,3.4,7.9,-57.0,D,-4.5,7.400000000000001,16.5,38.199999999999996,45.8,4.7,3.0,4.0,1.9,0.7
DAMAN & DIU,DAMAN,2026-09-07,0.7,11.1,-94.0,LD,-10.4,8.100000000000001,17.2,27.8,46.5,4.7,3.0,3.4,0.0,0.0
DAMAN & DIU,DAMAN,2026-09-08,0.2,10.1,-98.0,LD,-9.9,4.3000000000000025,12.7,24.2,46.7,4.0,2.0,0.7,4.0,4.7
MADHYA PRADESH,DAMOH,2026-08-26,10.6,6.2,71.0,LE,4.3999999999999995,25.5,103.5,108.4,108.4,25.9,7.0,7.6,18.4,4.9
MADHYA PRADESH,DAMOH,2026-08-27,10.9,6.6,66.0,LE,4.300000000000001,29.1,91.1,119.3,119.3,25.9,7.0,10.6,7.3,23.3
MADHYA PRADESH,DAMOH,2026-08-28,17.0,7.2,136.0,LE,9.8,38.5,97.69999999999999,136.3,136.3,25.9,7.0,10.9,7.6,10.4
MADHYA PRADESH,DAMOH,2026-08-29,27.0,18.8,44.0,E,8.2,54.900000000000006,98.8,163.3,163.3,27.0,7.0,17.0,10.6,25.9
MADHYA PRADESH,DAMOH,2026-08-30,0.3,11.6,-98.0,LD,-11.299999999999999,44.300000000000004,80.7,163.6,163.6,27.0,6.0,27.0,10.9,18.4
MADHYA PRADESH,DAMOH,2026-08-31,0.0,7.0,-100.0,NR,-7.0,27.300000000000004,73.39999999999999,163.6,163.6,27.0,5.0,0.3,17.0,7.3
MADHYA PRADESH,DAMOH,2026-09-01,0.3,7.5,-96.0,LD,-7.2,0.6000000000000035,66.1,163.9,163.9,27.0,4.0,0.0,27.0,7.6
MADHYA PRADESH,DAMOH,2026-09-02,5.8,7.7,-25.0,D,-1.9000000000000004,6.100000000000003,61.3,169.7,169.7,27.0,4.0,0.3,0.3,10.6
MADHYA PRADESH,DAMOH,2026-09-03,16.7,6.9,142.0,LE,9.799999999999999,22.800000000000004,67.1,181.5,186.4,27.0,4.0,5.8,0.0,10.9
MADHYA PRADESH,DAMOH,2026-09-04,13.6,9.0,51.0,E,4.6,36.1,63.699999999999996,171.79999999999998,200.0,27.0,4.0,16.7,0.3,17.0
MADHYA PRADESH,DAMOH,2026-09-05,5.9,7.3,-19.0,D,-1.3999999999999995,36.2,42.599999999999994,167.3,205.9,16.7,4.0,13.6,5.8,27.0
MADHYA PRADESH,DAMOH,2026-09-06,1.9,9.9,-81.0,LD,-8.0,21.4,44.2,143.29999999999998,207.79999999999998,16.7,4.0,5.9,16.7,0.3
MADHYA PRADESH,DAMOH,2026-09-07,0.7,7.5,-90.0,LD,-6.8,8.5,44.9,125.6,208.5,16.7,4.0,1.9,13.6,0.0
MADHYA PRADESH,DAMOH,2026-09-08,1.4,7.1,-81.0,LD,-5.699999999999999,4.0,45.99999999999999,119.69999999999999,209.9,16.7,4.0,0.7,5.9,0.3
GUJARAT,DANGS,2026-08-26,1.5,20.6,-93.0,LD,-19.1,7.199999999999999,37.5,44.0,44.0,13.4,5.0,0.9,6.2,6.5
GUJARAT,DANGS,2026-08-27,2.8,19.5,-86.0,LD,-16.7,5.199999999999999,36.1,46.800000000000004,46.800000000000004,13.4,5.0,1.5,4.8,4.2
GUJARAT,DANGS,2026-08-28,2.1,14.8,-86.0,LD,-12.700000000000001,6.3999999999999995,31.700000000000003,48.9,48.9,13.4,4.0,2.8,0.9,6.5
GUJARAT,DANGS,2026-08-29,2.4,21.4,-89.0,LD,-19.0,7.300000000000001,20.7,51.300000000000004,51.300000000000004,6.2,3.0,2.1,1.5,13.4
GUJARAT,DANGS,2026-08-30,1.6,20.0,-92.0,LD,-18.4,6.1,16.1,52.9,52.9,4.8,2.0,2.4,2.8,6.2
GUJARAT,DANGS,2026-08-31,1.0,14.1,-93.0,LD,-13.1,5.0,12.3,53.9,53.9,2.8,1.0,1.6,2.1,4.8
GUJARAT,DANGS,2026-09-01,5.1,25.2,-80.0,LD,-20.1,7.699999999999999,16.5,59.0,59.0,5.1,2.0,1.0,2.4,0.9
GUJARAT,DANGS,2026-09-02,3.1,20.2,-85.0,LD,-17.099999999999998,9.2,18.099999999999998,62.1,62.1,5.1,3.0,5.1,1.6,1.5
GUJARAT,DANGS,2026-09-03,0.5,17.1,-97.0,LD,-16.6,8.7,15.8,56.1,62.6,5.1,2.0,3.1,1.0,2.8
GUJARAT,DANGS,2026-09-04,1.1,11.2,-90.0,LD,-10.1,4.7,14.799999999999999,53.0,63.7,5.1,2.0,0.5,5.1,2.1
GUJARAT,DANGS,2026-09-05,0.2,9.8,-97.0,LD,-9.600000000000001,1.8,12.6,46.699999999999996,63.9,5.1,2.0,1.1,3.1,2.4
GUJARAT,DANGS,2026-09-06,0.9,12.4,-93.0,LD,-11.5,2.2,11.9,34.2,64.8,5.1,2.0,0.2,0.5,1.6
GUJARAT,DANGS,2026-09-07,0.9,19.0,-95.0,LD,-18.1,2.0,11.799999999999999,28.900000000000002,65.7,5.1,2.0,0.9,1.1,1.0
GUJARAT,DANGS,2026-09-08,19.8,14.8,33.0,E,5.0,21.6,26.5,43.900000000000006,85.5,19.8,2.0,0.9,0.2,5.1
CHHATISGARH,DANTEWARA,2026-08-26,6.5,17.2,-62.0,LD,-10.7,98.0,131.9,134.2,134.2,52.2,5.0,39.3,25.3,2.3
CHHATISGARH,DANTEWARA,2026-08-27,37.7,11.0,242.0,LE,26.700000000000003,83.5,163.7,171.9,171.9,52.2,5.0,6.5,52.2,5.9
CHHATISGARH,DANTEWARA,2026-08-28,3.1,10.4,-70.0,LD,-7.300000000000001,47.300000000000004,164.8,175.0,175.0,52.2,6.0,37.7,39.3,2.0
CHHATISGARH,DANTEWARA,2026-08-29,0.0,11.4,-100.0,NR,-11.4,40.800000000000004,164.10000000000002,175.0,175.0,52.2,6.0,3.1,6.5,0.7
CHHATISGARH,DANTEWARA,2026-08-30,3.8,15.3,-75.0,LD,-11.5,6.9,142.6,178.8,178.8,52.2,6.0,0.0,37.7,25.3
CHHATISGARH,DANTEWARA,2026-08-31,5.2,19.6,-73.0,LD,-14.400000000000002,9.0,95.6,184.0,184.0,39.3,6.0,3.8,3.1,52.2
CHHATISGARH,DANTEWARA,2026-09-01,2.2,10.5,-79.0,LD,-8.3,11.2,58.5,186.20000000000002,186.20000000000002,37.7,5.0,5.2,0.0,39.3
CHHATISGARH,DANTEWARA,2026-09-02,0.0,13.2,-100.0,NR,-13.2,7.4,52.0,186.20000000000002,186.20000000000002,37.7,4.0,2.2,3.8,6.5
CHHATISGARH,DANTEWARA,2026-09-03,4.9,5.3,-8.0,N,-0.39999999999999947,7.1000000000000005,19.2,188.79999999999998,191.1,5.2,4.0,0.0,5.2,37.7
CHHATISGARH,DANTEWARA,2026-09-04,1.3,14.6,-91.0,LD,-13.299999999999999,6.2,17.4,184.20000000000002,192.4,5.2,3.0,4.9,2.2,3.1
CHHATISGARH,DANTEWARA,2026-09-05,0.0,9.0,-100.0,NR,-9.0,6.2,17.4,182.20000000000002,192.4,5.2,3.0,1.3,0.0,0.0
CHHATISGARH,DANTEWARA,2026-09-06,0.0,8.8,-100.0,NR,-8.8,1.3,13.6,181.5,192.4,5.2,2.0,0.0,4.9,3.8
CHHATISGARH,DANTEWARA,2026-09-07,6.9,10.3,-33.0,D,-3.4000000000000004,6.9,15.3,163.10000000000002,199.3,6.9,2.0,0.0,1.3,5.2
CHHATISGARH,DANTEWARA,2026-09-08,0.0,5.3,-100.0,NR,-5.3,6.9,13.100000000000001,110.9,199.3,6.9,2.0,6.9,0.0,2.2
WEST BENGAL,DARJEELING,2026-08-26,57.7,25.3,128.0,LE,32.400000000000006,61.900000000000006,79.4,100.2,100.2,57.7,4.0,3.7,2.4,20.8
WEST BENGAL,DARJEELING,2026-08-27,0.6,19.6,-97.0,LD,-19.0,62.00000000000001,72.0,100.8,100.8,57.7,3.0,57.7,0.5,8.0
WEST BENGAL,DARJEELING,2026-08-28,3.2,20.6,-84.0,LD,-17.400000000000002,61.5,69.8,104.0,104.0,57.7,3.0,0.6,3.7,5.4
WEST BENGAL,DARJEELING,2026-08-29,12.0,20.5,-42.0,D,-8.5,15.8,80.10000000000001,116.0,116.0,57.7,4.0,3.2,57.7,1.7
WEST BENGAL,DARJEELING,2026-08-30,3.4,19.8,-83.0,LD,-16.400000000000002,18.6,81.10000000000001,119.4,119.4,57.7,5.0,12.0,0.6,2.4
WEST BENGAL,DARJEELING,2026-08-31,12.8,20.5,-37.0,D,-7.699999999999999,28.200000000000003,93.4,132.20000000000002,132.20000000000002,57.7,6.0,3.4,3.2,0.5
WEST BENGAL,DARJEELING,2026-09-01,6.6,21.1,-69.0,LD,-14.500000000000002,22.8,96.30000000000001,138.8,138.8,57.7,6.0,12.8,12.0,3.7
WEST BENGAL,DARJEELING,2026-09-02,8.5,16.9,-50.0,D,-8.399999999999999,27.900000000000002,47.1,147.3,147.3,12.8,6.0,6.6,3.4,57.7
WEST BENGAL,DARJEELING,2026-09-03,2.4,19.5,-88.0,LD,-17.1,17.5,48.9,128.9,149.70000000000002,12.8,6.0,8.5,12.8,0.6
WEST BENGAL,DARJEELING,2026-09-04,4.4,20.8,-79.0,LD,-16.4,15.3,50.10000000000001,125.30000000000001,154.1,12.8,6.0,2.4,6.6,3.2
WEST BENGAL,DARJEELING,2026-09-05,13.5,20.6,-35.0,D,-7.100000000000001,20.3,51.60000000000001,133.4,167.6,13.5,6.0,4.4,8.5,12.0
WEST BENGAL,DARJEELING,2026-09-06,10.4,22.9,-55.0,D,-12.499999999999998,28.300000000000004,58.6,142.10000000000002,178.0,13.5,6.0,13.5,2.4,3.4
WEST BENGAL,DARJEELING,2026-09-07,17.3,18.4,-6.0,N,-1.0999999999999979,41.2,63.1,157.0,195.3,17.3,6.0,10.4,4.4,12.8
WEST BENGAL,DARJEELING,2026-09-08,0.9,18.1,-95.0,LD,-17.200000000000003,28.599999999999998,57.4,157.4,196.20000000000002,17.3,5.0,17.3,13.5,6.6
ASSAM,DARRANG,2026-08-26,16.0,12.0,33.0,E,4.0,27.099999999999998,74.19999999999999,74.19999999999999,74.19999999999999,17.5,6.0,8.6,9.7,0.0
ASSAM,DARRANG,2026-08-27,1.4,13.2,-89.0,LD,-11.799999999999999,25.999999999999996,63.39999999999999,75.6,75.6,17.5,5.0,16.0,2.5,12.2
ASSAM,DARRANG,2026-08-28,2.5,9.6,-74.0,LD,-7.1,19.9,48.39999999999999,78.1,78.1,16.0,4.0,1.4,8.6,17.5
ASSAM,DARRANG,2026-08-29,0.0,10.8,-100.0,NR,-10.8,3.9,40.699999999999996,78.1,78.1,16.0,3.0,2.5,16.0,7.7
ASSAM,DARRANG,2026-08-30,0.0,13.2,-100.0,NR,-13.2,2.5,30.999999999999996,78.1,78.1,16.0,2.0,0.0,1.4,9.7
ASSAM,DARRANG,2026-08-31,19.9,11.1,80.0,LE,8.799999999999999,19.9,48.39999999999999,98.0,98.0,19.9,3.0,0.0,2.5,2.5
